date,maxtp,mintp,igmin,gmin,cbl,wdsp,hm,ddhm,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd,Rainy
5-Dec-11,4.6,0.8,1,-0.3,994.2,17.6,22,260,31,4.6,0,333,2.725,0.4,0.5,0.5,0.5,-8.1,-1
6-Dec-11,7.7,1.7,0,0.3,993.2,16.5,24,270,36,1.2,0,221,3.125,0.4,0.4,0,-1.1,-9.2,1
7-Dec-11,6.2,3.2,0,1.9,997.4,18.8,28,260,37,6.3,0,347,3.8,0.5,0.5,0.3,0.3,-8.5,-1
8-Dec-11,10.9,1.5,0,1.9,994.5,23.2,36,260,52,0.4,0,156,5.025,0.5,0.7,0,-2.9,-10,1
9-Dec-11,4.7,-0.3,0,0.3,999.5,16.4,22,260,29,5.7,0,326,2.525,0,0,0,0,-9.5,-1
10-Dec-11,8.3,-0.5,1,-1.7,1000.1,12.8,18,220,26,0.6,0,191,2.225,0.5,0.6,0.5,0.5,-8.6,-1
11-Dec-11,8.1,2,0,0.6,991.9,11.8,22,280,31,0.3,0,119,4.45,0.3,0.5,0,-2.8,-10,1
12-Dec-11,10.2,2.5,0,0.4,979.1,16.6,26,260,38,1.3,0,141,3.45,0.6,0.8,0,-2.6,-10,1
13-Dec-11,5.9,0.4,1,-0.4,970.2,23.9,33,230,50,4.1,0,284,3,0.5,0.7,0,-2.7,-10,1
14-Dec-11,4.9,0.9,1,-0.3,975.8,15.3,25,230,35,0.8,0,211,1.9,0.5,0.7,0,-2.3,-10,1
15-Dec-11,4.7,-2,1,-0.9,982.8,12.5,22,260,33,1.8,0,205,2.1,0.1,0.2,0,-0.1,-9.6,-1
16-Dec-11,3.1,-2.4,1,-4.5,987.3,12.7,20,260,28,1.3,0,243,1.2,0.1,0.1,0.1,0.1,-9,-1
17-Dec-11,4.3,-0.2,1,-1.8,1002.9,13.6,18,270,24,6.8,0,318,1.425,0.2,0.1,0.3,0.3,-8.4,-1
18-Dec-11,3.9,-0.6,1,-1.9,1008.5,12.4,17,260,21,4,0,298,1.475,0,0,0.3,0.3,-7.9,-1
19-Dec-11,9.2,3.3,1,-1,1002.7,14.2,21,270,27,1.6,0,181,4.075,0.2,0.3,0,-5.2,-10,1
20-Dec-11,10.6,4.6,0,3.3,1004.9,11.2,18,260,25,0,0,88,4.925,0.4,0.5,0,-4,-10,1
21-Dec-11,11.8,10.1,0,4.5,1007.2,19.3,26,250,39,0,0,94,7.925,0.5,0.7,0.4,0.4,-9.1,-1
22-Dec-11,12.8,9.3,0,7.5,1008.3,15.2,23,210,34,0.5,0,149,8.225,0.8,1,1.2,1.2,-7.8,-1
23-Dec-11,11.6,1.9,0,5.7,1008.8,13.5,20,290,29,2,0,158,6.8,0.1,0.1,0,-3.9,-10,1
24-Dec-11,9.8,2,0,0.6,1012.4,18,24,230,36,0.2,0,158,5.05,0.2,0.3,0,-0.2,-9.7,-1
25-Dec-11,13.3,9.6,0,4.9,1009.8,21.8,29,240,38,0.1,0,152,8.475,0.5,0.7,0,-0.1,-9.3,-1
26-Dec-11,13.1,9.4,0,9.9,1014.3,20.2,28,220,39,1.7,0,191,8.975,1,1.2,1,1,-7.8,-1
27-Dec-11,10.3,7.6,0,7.4,1010.1,12.8,26,200,38,0.4,0,122,8.35,0.6,0.7,0,-0.2,-8.6,1
28-Dec-11,9.2,3.4,0,3.6,1007.2,21.5,30,260,41,4.9,0,275,6.1,0.5,0.6,0,-1,-9.2,1
29-Dec-11,8.3,4,0,1.9,1009.3,21.4,33,270,47,0.1,0,149,5.375,0.7,0.9,0,-3.9,-10,1
30-Dec-11,12,4.4,0,2.3,1003.8,14.8,27,260,35,0,0,70,6.4,0.5,0.7,0,-2.8,-10,1
31-Dec-11,12.8,9.6,0,6.2,993.7,16.5,24,250,34,0,0,115,9.075,0.6,0.7,0.4,0.4,0.4,-1
1-Jan-12,10,2.7,0,4.8,987.5,15.1,29,260,42,4.2,0,237,6.725,0.3,0.1,0.1,0.1,0.1,-1
2-Jan-12,6.9,1.2,1,-0.5,987.8,16.6,23,230,34,5.4,0,296,3.45,0.1,0,0,-3.5,-3.5,1
3-Jan-12,12.2,2.8,0,0.3,986.3,25.6,43,260,58,3.1,0,239,5.25,0.7,0.9,0,-4.2,-10,1
4-Jan-12,9.8,3.2,0,0.9,997.2,24.8,38,260,55,0,0,101,4.575,0.7,1,0,-4.5,-10,1
5-Jan-12,10.1,4.2,0,4.8,1001.1,21.4,35,260,48,3.4,0,247,6.1,0.4,0.5,0,-1.5,-10,1
6-Jan-12,10.4,3.5,0,1.5,1011.9,15,24,260,31,0.6,0,182,5.625,0.2,0.3,0,-0.4,-9.9,-1
7-Jan-12,8.5,5.7,0,3.9,1012.2,16.7,23,280,30,1.1,0,184,6.125,0.7,0.9,0.7,0.7,-8.7,-1
8-Jan-12,11.2,6.8,0,4.5,1015.8,13.5,20,260,26,0.3,0,221,7.15,0.4,0.5,1.1,1.1,-7.8,-1
9-Jan-12,9.9,6.3,0,7.3,1017,10.5,22,250,29,2.1,0,254,7.25,0.4,0.5,1,1,-7.5,-1
10-Jan-12,11,6.6,0,2.4,1018.8,14.5,19,230,27,1.4,0,234,6.975,0.6,0.8,1.5,1.5,-6.7,-1
11-Jan-12,11.6,9.5,0,8,1017.6,15.1,24,240,31,0.1,0,165,8.75,0.5,0.7,1.4,1.4,-6.5,-1
12-Jan-12,10.9,1.3,0,6.1,1017.8,14.1,28,260,42,3.5,0,273,7.925,0.2,0.2,0.3,0.3,-7.2,1
13-Jan-12,8.2,-2.1,1,-3.8,1022.3,4.2,8,270,9,6.4,0,381,3.9,0,0,0.6,0.6,-6.6,-1
14-Jan-12,6.9,-3,1,-6.6,1015.8,8.6,17,140,26,3.4,0,276,3.1,0.1,0.1,0.6,0.6,-6.2,-1
15-Jan-12,6.2,5,1,-0.4,1010,14.2,19,140,27,0.1,0,143,4.25,1.1,1.4,1.5,1.5,-5,-1
16-Jan-12,7.2,2.1,1,-0.8,1011.6,9.1,14,140,21,4,0,303,3.975,0.5,0.6,2,2,-4.2,-1
17-Jan-12,11.5,3.9,1,-2,1009.6,7.9,15,190,22,1.5,0,268,5.1,0.4,0.5,2.4,2.4,-3.6,-1
18-Jan-12,11.6,6.9,0,6,1008.8,11.8,18,230,26,0.4,0,281,7.575,0.4,0.5,2.7,2.7,-3.1,-1
19-Jan-12,8,3.7,0,3.8,1008.2,17.1,29,260,39,4.5,0,348,5.8,0.5,0.6,2.4,2.4,-3.2,-1
20-Jan-12,11,4.3,0,2.3,1007.2,22.9,28,260,38,1.3,0,307,6.125,0.5,0.8,2.8,2.8,-2.6,-1
21-Jan-12,10.6,5.4,0,6.4,1003.3,22.7,31,280,41,2.1,0,247,7.1,0.8,1.1,2.6,2.6,-2.7,1
22-Jan-12,9.4,4.8,0,3.8,1003.9,19,31,250,41,3.9,0,383,6.05,0.7,1,3.2,3.2,-2,-1
23-Jan-12,8.2,2.6,0,2.8,1009.2,10,17,260,22,3.8,0,355,5.175,0.4,0.6,3.4,3.4,-1.6,-1
24-Jan-12,11.6,5.2,1,-1.7,1005.3,13.4,19,250,27,0.1,0,188,7.2,0.5,0.7,0,-2.2,-7.2,1
25-Jan-12,11.3,1.8,0,8.1,995,16.1,29,190,41,0,0,132,7.75,0.7,1,0,-4.9,-10,1
26-Jan-12,5.6,1,1,-2.9,993.5,15.3,26,260,33,3.7,0,426,4.25,0.5,0.7,0,-3.2,-10,1
27-Jan-12,6.2,0,1,-0.2,1008.5,14.8,23,260,31,4.1,0,372,3.45,0.3,0.5,0.3,0.3,-9.2,-1
28-Jan-12,5.6,-1.9,1,-4.2,1019.3,5.8,10,270,11,0.2,0,225,2.575,0.3,0.4,0.1,0.1,-8.9,-1
29-Jan-12,7.6,3.6,1,-0.6,1016.8,8.8,21,130,28,0,0,83,5,0.3,0.4,0,-10,-10,1
30-Jan-12,4.5,3.8,0,3.1,1012.8,14.2,18,120,25,0,0,66,4.5,0.4,0.7,0,-2.2,-10,1
31-Jan-12,4.4,2,0,1.7,1016.5,11.1,16,90,24,0,0,163,3.75,0.7,1,0.6,0.6,-8.9,-1
1-Feb-12,4.2,-3.7,1,-7.7,1024.4,7.5,14,100,18,8,0,550,2.35,0.3,0.5,0.9,0.9,-8.1,-1
2-Feb-12,3.8,-6,1,-10.5,1026.6,5.6,12,140,18,4.5,0,461,0.85,0.4,0.6,1.4,1.4,-7.3,-1
3-Feb-12,5.6,-6.1,1,-10.7,1025.9,5.5,10,210,15,4.8,0,525,0.575,0.4,0.6,1.8,1.8,-6.5,-1
4-Feb-12,8.8,1.9,1,-5.3,1017.8,9.5,19,220,29,0,0,123,2.575,0.5,0.7,0,-1.1,-9,1
5-Feb-12,7.1,2.5,0,1.6,1018.2,8.8,13,270,17,0,0,281,3.575,0.5,0.7,0.5,0.5,-8,-1
6-Feb-12,8.7,3.2,0,2.9,1023.6,4.5,8,110,12,0.2,0,300,5.325,0.3,0.4,0.5,0.5,-7.7,-1
7-Feb-12,7.3,0.5,1,-2.3,1027.4,9.8,18,130,25,4.7,0,567,4.4,0.4,0.6,0.9,0.9,-6.9,-1
8-Feb-12,4.4,2.6,0,1.3,1027.8,11.2,17,140,24,0,0,191,3.85,0.6,0.8,1.4,1.4,-6,-1
9-Feb-12,9.2,3.6,0,2.5,1024.4,8.7,15,240,21,0,0,244,5.2,0.3,0.5,0,-1.8,-8.9,1
10-Feb-12,9.2,6.2,0,6.1,1021.7,5.8,11,260,15,0,0,147,7.125,0.3,0.4,0,-1.9,-10,1
11-Feb-12,7.9,5.8,0,5,1022.5,5.2,10,220,15,0,0,169,6.6,0.4,0.6,0,-2.3,-10,1
12-Feb-12,7.5,4.7,0,3.7,1025.5,7.2,13,270,16,1.1,0,376,6.05,0.4,0.6,0.4,0.4,-9.1,-1
13-Feb-12,8.3,4.3,0,3.1,1023.1,13,22,330,33,0,0,297,5.8,0.5,0.8,0.9,0.9,-8.1,-1
14-Feb-12,8.8,5.1,0,3.2,1021.6,13.4,26,320,36,1.5,0,478,5.65,0.8,1.1,1.7,1.7,-6.9,-1
15-Feb-12,10,6.2,0,5,1021.8,13.2,22,320,36,0.5,0,281,6.35,1,1.4,2.7,2.7,-5.5,-1
16-Feb-12,10.1,6.5,0,5.8,1018.2,15.8,24,260,31,0.2,0,353,6.75,0.7,1,3.3,3.3,-4.7,-1
17-Feb-12,11.4,7.9,0,7.3,1007.8,16.1,21,250,30,0,0,251,8.175,0.6,0.9,2.8,2.8,-4.9,1
18-Feb-12,8.1,0.9,0,4,1001.2,18.2,27,280,41,7,0,749,6.625,0.6,1,0,-0.3,-7.7,1
19-Feb-12,6.9,-0.2,1,-1.7,1014.3,9.1,15,260,18,5.4,0,692,3.95,0.7,1,0.7,0.7,-6.7,-1
20-Feb-12,9.1,1.8,1,-3.4,1015.5,15.9,24,230,33,0,0,315,4.675,0.7,1,1.4,1.4,-5.7,-1
21-Feb-12,12.6,8.5,0,6.2,1010.1,16.3,23,220,34,2.3,0,563,7.35,1.1,1.5,2.4,2.4,-4.3,-1
22-Feb-12,14.1,10.2,0,9.1,1004,20.4,28,250,37,0.2,0,367,9.025,0.8,1.3,1.8,1.8,-4.7,1
23-Feb-12,14.1,11,0,10.1,1009.7,18.5,27,250,33,1.6,0,490,9.975,0.9,1.4,2.8,2.8,-3.5,-1
24-Feb-12,11.5,5.2,0,8.3,1015.8,10.5,18,230,26,3.7,0,653,9.5,0.6,0.9,2.4,2.4,-3.7,1
25-Feb-12,9.7,1.7,1,-2.5,1018.5,7.8,16,270,21,6.6,0,874,7.15,0.7,1,3.1,3.1,-2.8,-1
26-Feb-12,11.9,6.1,0,5.3,1015.5,9.5,14,240,21,3,0,748,8.3,0.9,1.3,3.5,3.5,-2.2,-1
27-Feb-12,11.3,9.2,0,7.9,1011.2,14.5,23,250,31,0,0,183,8.9,0.7,1,3.3,3.3,-2.2,-1
28-Feb-12,11.5,9.2,0,8.8,1012.3,9.3,15,260,20,0.2,0,329,9.3,0.9,1.1,4.2,4.2,-1.3,-1
29-Feb-12,12.3,8.1,0,7.2,1010.6,9.8,17,230,23,7.1,0,899,8.925,1.3,1.8,5.5,5.5,0.1,-1
1-Mar-12,13.9,4.3,0,1.3,1013.2,9.5,20,240,28,7.5,0,939,8.625,1.1,1.6,6.5,6.5,1.3,-1
2-Mar-12,11,4.2,1,-2.1,1009.8,10.6,19,160,28,4.1,0,766,8.125,0.9,1.3,7.4,7.4,2.2,-1
3-Mar-12,11.1,3.7,0,3.6,1002,11.8,20,240,28,7.3,0,891,8.1,0.9,1.5,5.7,5.7,0.6,1
4-Mar-12,7.5,-0.4,1,-2.5,1010.8,12.2,21,300,33,9.4,0,1159,6.05,1,1.6,6.5,6.5,1.4,-1
5-Mar-12,9.7,0.5,1,-1.4,1017.3,9.4,15,320,20,7.7,0,1098,5.25,1,1.6,7.4,7.4,2.4,-1
6-Mar-12,11.5,1.5,1,-4.3,1008.1,11.1,21,210,31,0,0,374,5.25,0.7,1,7.4,7.4,2.4,-1
7-Mar-12,11.5,3.5,0,5.1,1005,18.7,26,280,37,7.7,0,989,7,1.1,1.8,6.1,6.1,1.2,1
8-Mar-12,12.5,3.6,0,1.6,1016,14.4,25,250,31,2.4,0,714,6.075,1.5,2.1,7.5,7.5,2.6,-1
9-Mar-12,13.3,8.7,0,6.7,1020.4,15.4,21,250,29,0,0,404,8.275,1.2,1.7,8.6,8.6,3.9,-1
10-Mar-12,12.5,9.8,0,9.4,1026,13.6,18,270,25,1,0,635,9.7,0.9,1.4,9.4,9.4,4.8,-1
11-Mar-12,10.7,7,0,7.3,1027.9,8.5,15,260,19,0.1,0,619,9.625,0.7,1.1,10.1,10.1,5.5,-1
12-Mar-12,12.8,7.8,0,7.4,1025.1,5.2,9,130,12,1,0,651,10.05,1.1,1.5,11.1,11.1,6.6,-1
13-Mar-12,9,0.7,0,6.6,1023.1,5.2,8,250,12,0,0,362,9.275,0.5,0.7,11.5,11.5,7.1,-1
14-Mar-12,10.7,-1.8,1,-5.3,1018.7,4,9,250,13,0.3,0,634,7.225,0.8,1.2,12.3,12.3,7.9,-1
15-Mar-12,11.8,6.1,0,3.7,1011.2,6.7,13,230,18,1.3,0,665,8.575,1.1,1.5,13.2,13.2,9,-1
16-Mar-12,11.1,6.5,0,8,1002.7,10.7,18,210,25,0,0,346,9.125,0.7,1.1,7,7,2.8,1
17-Mar-12,8.5,2.4,1,-1.5,1000.1,6.4,12,70,16,1.2,0,634,7.325,0.7,1.1,2.2,2.2,-2,1
18-Mar-12,10.6,1.5,1,-0.2,1010,8.8,13,330,19,10.2,0,1476,7.1,1.5,2.3,0,-3.4,-7.4,1
19-Mar-12,12.1,2.4,1,-1,1019.3,12.4,21,240,28,2.3,0,979,7.05,1.4,2.1,1.4,1.4,-5.6,-1
20-Mar-12,12.4,7.8,0,5.1,1021.4,12.1,18,240,25,1.2,0,705,8.15,1.4,1.8,2.8,2.8,-3.9,-1
21-Mar-12,10.9,2.3,0,7,1022.3,7,13,140,17,0,0,487,8.775,0.9,1.3,3.7,3.7,-2.8,-1
22-Mar-12,11.3,-0.1,1,-4.8,1018.2,7.4,13,80,16,3,0,945,7.35,0.9,1.5,4.6,4.6,-1.7,-1
23-Mar-12,11.4,7.4,0,4.9,1014.2,9.4,15,130,19,5.2,0,1043,8.95,1.4,2,5.4,5.4,-0.8,-1
24-Mar-12,15.7,4.5,0,1.2,1016.3,9.6,15,130,22,6.8,0,1306,9.225,1.9,2.7,7.2,7.2,1.1,-1
25-Mar-12,18.1,2.4,0,2.2,1021.1,7.5,14,130,19,10.7,0,1614,10.575,2.3,3.1,9.3,9.3,3.4,-1
26-Mar-12,15.1,1.1,1,-3.2,1024.9,6,13,130,16,11.3,0,1748,9.825,1.9,2.8,11,11,5.3,-1
27-Mar-12,17.8,0.8,1,-3.1,1025.8,4.2,10,120,12,11.3,0,1731,10.3,2,2.8,12.9,12.9,7.4,-1
28-Mar-12,18.7,-0.7,1,-4.4,1024,4.3,9,310,12,11.1,0,1752,10.325,2.2,3,14.8,14.8,9.5,-1
29-Mar-12,17.4,2.4,1,-0.5,1021.8,8,14,300,20,6.7,0,1512,10.4,2.3,3.2,16.8,16.8,11.8,-1
30-Mar-12,11.6,7.8,0,2.2,1017.2,10.5,16,320,22,0.3,0,766,10.3,1.5,2.1,18,18,13.3,-1
31-Mar-12,11.8,1.8,0,6.2,1013,8.8,14,30,20,5.2,0,1047,10.45,1.4,2,19.2,19.2,14.6,-1
1-Apr-12,12,-0.8,1,-4.1,1010.8,4.7,10,280,14,6.8,0,1304,9.05,1.4,2,20.3,20.3,15.9,-1
2-Apr-12,10,5.9,0,5.1,1002.3,6.4,12,320,16,0.1,0,464,9.275,0.8,1.2,19,19,14.7,1
3-Apr-12,7.3,1.3,0,3.5,998.1,17.4,27,10,38,3,0,872,7.6,1.1,1.9,16.4,16.4,12.2,1
4-Apr-12,7.6,1,0,0.2,1008.2,21.7,28,20,40,7.2,0,1365,5.95,1.5,2.5,17.5,17.5,13.6,-1
5-Apr-12,7.9,1.5,1,-0.6,1013.3,7.9,16,50,23,11.8,0,2047,7.325,2,3,18.8,18.8,15.1,-1
6-Apr-12,11.1,2.6,0,0.4,1007.7,10.8,17,270,23,2.2,0,892,8.375,1.2,1.8,19.8,19.8,16.2,-1
7-Apr-12,13.8,7.4,0,6.4,1005.2,10.4,17,330,22,3.1,0,1097,9.875,1.2,1.6,2.4,2.4,2.4,-1
8-Apr-12,11.6,7.4,0,7.6,999.6,14.2,21,260,26,0.1,0,785,10.125,1.1,1.5,2.8,2.8,2.9,-1
9-Apr-12,10.6,3.8,0,5.2,981.9,12.1,25,260,33,2.2,0,880,9.175,0.9,1.4,0,-4.2,-4.2,1
10-Apr-12,10.4,1.8,0,0.5,977.9,13.8,21,260,30,10.3,0,1688,7.6,1.7,2.9,13.4,13.4,10.4,1
11-Apr-12,12.1,1.1,1,-0.5,988.1,10.1,18,320,24,9.2,0,1770,7.725,1.9,3,12.9,12.9,10.2,1
12-Apr-12,11.5,1.5,1,-1.4,994.8,6.5,10,330,18,8.2,0,1433,8.275,1.6,2.4,14.4,14.4,11.7,-1
13-Apr-12,9.6,-0.6,1,-4.1,996.7,6.4,12,40,16,6.1,0,1262,8.7,1.4,2.1,15.6,15.6,13.2,-1
14-Apr-12,8.8,-0.5,1,-2.1,1003.8,11.1,19,20,24,9.4,0,1623,7.875,1.6,2.7,17,17,14.7,-1
15-Apr-12,8.8,-1.5,1,-4.9,1013.4,7.2,12,340,19,7,0,1338,6.9,1.5,2.3,18.3,18.3,16.2,-1
16-Apr-12,10.1,2.2,1,-3.6,1002.5,8.8,16,160,25,0.5,0,768,7.75,1.2,1.8,17.9,17.9,15.9,1
17-Apr-12,10.5,4.5,0,3,979,15,25,260,34,8.2,0,1582,8.35,1.6,2.8,10.6,10.6,8.8,1
18-Apr-12,10.4,2.5,0,4.3,973.3,9.8,17,20,22,7.2,0,1486,8.825,1.5,2.5,0.1,0.1,-1.6,1
19-Apr-12,11.6,1.6,0,0.3,980.2,9.2,17,330,24,9.1,0,1576,8.4,1.8,2.8,1,1,-0.6,-1
20-Apr-12,12.3,3.5,0,2.6,983.1,10.2,17,290,21,6.4,0,1374,8.675,1.9,2.9,0,-0.5,-2.1,1
21-Apr-12,13.6,2.8,0,1.5,987.6,12.4,19,280,28,10.6,0,2009,8.75,2.5,4,2.4,2.4,0.5,-1
22-Apr-12,12.3,5.1,0,2.9,989.9,8.8,18,290,24,7.1,0,1384,9.35,1.8,2.7,2.3,2.3,0.4,1
23-Apr-12,10.2,3.1,0,2.5,987.4,8.1,16,30,22,5.7,0,1220,9.125,1.3,2.1,0.1,0.1,-1.8,1
24-Apr-12,12.6,2,1,-1,986.8,7.1,11,130,14,7.8,0,1496,8.425,1.9,2.8,0.8,0.8,-1,1
25-Apr-12,7.9,5.5,0,1.9,977.2,21.5,31,60,45,0,0,297,7.5,0.8,1.4,0,-10,-10,1
26-Apr-12,9.1,6.1,0,5,985,16.7,24,10,38,0,0,456,7.45,1,1.6,0,-4.9,-10,1
27-Apr-12,9.3,2.1,0,4.5,1002.8,9.2,14,40,21,3.2,0,1307,8.075,1.6,2.5,1.4,1.4,-8.1,-1
28-Apr-12,10.5,2,0,0.4,1011.2,12.8,19,40,25,9.8,0,1960,7.6,2.1,3.6,3.5,3.5,-5.6,-1
29-Apr-12,7.7,4.2,0,2.7,1004.2,21.3,29,10,39,0.1,0,739,6.525,1.4,2.4,0,-6.3,-10,1
30-Apr-12,12.3,6.1,0,3.6,1002.5,17.3,22,70,34,2.2,0,839,7.875,1.4,2.3,1.2,1.2,-8.3,-1
1-May-12,10.1,8,0,8,1010.2,14.2,21,50,32,0,0,333,8.55,0.9,1.4,0,-10,-10,1
2-May-12,11.4,6.5,0,4.6,1012.1,6.8,12,40,15,1.6,0,1151,9.825,1.4,2.2,1.4,1.4,-8.1,-1
3-May-12,11.2,5.1,0,5.3,1004.8,7.6,13,60,19,5.8,0,1586,10.3,1.8,2.8,3.2,3.2,-5.8,-1
4-May-12,10.3,3.9,0,1.3,999.7,8,13,40,18,0.6,0,753,9.4,1,1.5,4.1,4.1,-4.7,-1
5-May-12,8.2,-0.6,0,3.1,1003.1,8.5,16,40,22,10.7,0,2306,9.125,2,3.3,4.1,4.1,-4.4,1
6-May-12,9.2,-3,1,-6.1,1003.7,6.2,11,110,15,5.1,0,1525,7.925,1.7,2.6,5.7,5.7,-2.4,-1
7-May-12,13.8,3.6,0,1.1,998.2,11.8,22,140,32,4,0,1299,9.075,1.9,2.9,0,-0.7,-8.6,1
8-May-12,12.2,3.7,0,0.3,994.3,5.7,14,300,19,2.4,0,1209,9.925,1.6,2.4,0.8,0.8,-7.4,-1
9-May-12,10.6,0.9,1,-1.3,993.8,10.4,16,50,23,0.2,0,1126,8.95,1.3,2.1,0,-3.1,-10,1
10-May-12,10.7,6.8,0,6.4,994.6,7.2,12,340,17,0,0,588,10,0.8,1.3,0,-8.7,-10,1
11-May-12,11.6,3.2,0,3.8,1014.3,12.2,23,330,35,12,0,2178,9.725,1.4,2.1,0,-1,-10,1
12-May-12,14.9,2,0,0.2,1027.9,9.8,14,280,20,9.7,0,2213,9.55,1.8,2.4,1.7,1.7,-7.8,-1
13-May-12,14.9,4.7,0,2.7,1015.6,17.7,29,250,46,4.7,0,1714,9.825,2.8,4.6,4.4,4.4,-4.7,-1
14-May-12,13.1,3.9,0,3.9,1003.6,15.4,24,260,37,11.7,0,2289,9.95,2.5,4.5,5,5,-3.7,1
15-May-12,12.9,1.7,0,0.8,1010.5,12.5,18,320,26,10.7,0,2025,9.55,2.6,4.2,7.2,7.2,-1.2,-1
16-May-12,10.9,2,1,-1.1,1013.8,7.2,12,260,15,2.6,0,1424,9.4,1.1,1.4,7.1,7.1,-1.2,1
17-May-12,10.7,6.3,0,5.5,1005.7,6.8,13,140,17,0.2,0,741,9.8,1.3,1.8,6.6,6.6,-1.5,1
18-May-12,11.5,5.9,0,4.5,999.2,12,17,40,25,0.3,0,1143,9.75,1.4,2.4,5.4,5.4,-2.6,1
19-May-12,10.7,3.9,0,6.5,1002,10.8,17,70,25,4.4,0,971,9.425,1.2,2,5,5,-2.8,1
20-May-12,12.8,3.6,1,-0.7,1002.7,5.3,10,110,13,0.1,0,1337,10.525,1.7,2.5,6.7,6.7,-0.9,-1
21-May-12,15.9,5.8,0,5.8,1002.2,6.8,12,130,18,8.3,0,2388,13.825,1.5,1.9,8.1,8.1,0.6,-1
22-May-12,19.4,4.4,0,0.6,1007.3,5.2,10,130,14,5.6,0,1950,14.475,2.8,3.9,10.6,10.6,3.4,-1
23-May-12,20.5,8,0,4.5,1014.4,6.3,13,130,19,11.2,0,2602,16.775,3.6,5.2,13.9,13.9,7,-1
24-May-12,19.6,7.3,0,3.8,1017.9,5.8,10,250,13,15,0,2812,17.65,3.7,5.2,17.1,17.1,10.7,-1
25-May-12,20.4,8.9,0,6.1,1014.3,9,18,100,22,12,0,2495,17.8,1.7,2.3,18.5,18.5,12.4,-1
26-May-12,20.4,11.3,0,8,1010.8,13.1,20,60,28,15.1,0,2856,17.75,2.5,3.3,20.7,20.7,14.8,-1
27-May-12,19.8,8.9,0,6.5,1008.7,7.5,12,50,17,14.5,0,2774,18.225,3.8,5.6,23.8,23.8,18.5,-1
28-May-12,21,10.1,0,7.9,1007.5,8,18,130,21,14.7,0,2842,19.65,4.1,5.9,27,27,22.2,-1
29-May-12,16.8,9.4,0,7.2,1007.2,5.5,9,240,12,3.5,0,1015,16.775,1.8,2.5,28.3,28.3,23.8,-1
30-May-12,19.5,8.4,0,4.4,1007.1,5.6,13,140,21,2.4,0,1090,15.9,2,2.7,29.1,29.1,24.9,-1
31-May-12,17,11.9,0,11.5,1008.2,7.3,13,240,18,0,0,829,15.7,1.6,2.2,26.1,26.1,22,1
1-Jun-12,17.7,11,0,12.8,1009,4.9,8,140,12,0.3,0,1289,16.4,2.2,2.9,27.7,27.7,23.9,-1
2-Jun-12,15.7,11.1,0,10,1002,9.4,17,70,25,3,0,1273,15.425,2.2,3.2,19.8,19.8,16.2,1
3-Jun-12,11.1,7.8,0,8.6,999.9,15.2,21,70,34,0,0,388,11.925,0.7,1.2,6.8,6.8,3.3,1
4-Jun-12,13.7,6.1,0,3.6,1006.8,6.2,10,130,16,13.8,0,2992,14,3.6,5.3,10.2,10.2,6.9,-1
5-Jun-12,12.2,7.1,0,5.7,997.6,6.8,16,150,23,0,0,516,13.025,1.1,1.5,8.2,8.2,5,1
6-Jun-12,18.3,9.4,0,10.3,988.2,6.1,15,260,18,4,0,1413,15.05,2.5,3.3,9.4,9.4,6.4,1
7-Jun-12,13.6,9.4,0,6.9,980.5,11.1,17,120,26,0,0,332,13.275,0.6,1,0,-9.6,-10,1
8-Jun-12,13.1,8.5,0,10.8,984,18,28,270,39,0,0,610,12.525,0.9,1.7,0,-10,-10,1
9-Jun-12,16.7,5.8,0,7.7,997,12.8,21,260,29,4,0,1737,12.325,2.7,4.2,2.6,2.6,-6.9,-1
10-Jun-12,16.9,5.7,0,2.6,998,5.5,11,140,15,6.8,0,2107,14.275,2.9,4.1,5.5,5.5,-3.6,-1
11-Jun-12,16.7,9.7,0,8.7,997.3,5.7,10,80,15,14.1,0,2857,17.25,3.8,5.4,9.1,9.1,0.4,-1
12-Jun-12,13.7,9,0,7.2,1001.5,5.5,9,100,13,0.1,0,1228,15.375,1.9,2.7,10.3,10.3,1.7,-1
13-Jun-12,14,9.7,0,8.7,1004.6,5.5,10,130,13,0.2,0,1186,14.225,1.8,2.6,11.9,11.9,3.6,-1
14-Jun-12,13.7,10.5,0,6.6,998.3,14.9,24,120,32,0.8,0,1059,13.7,1.7,2.7,0,-1,-9.2,1
15-Jun-12,15.4,10.6,0,9.9,988,15.5,23,130,32,0.2,0,942,13.375,0.9,1.3,0,-3,-10,1
16-Jun-12,15.9,10,0,10.1,991.2,12.3,23,290,31,1.2,0,1402,13.95,1.1,1.5,0,-6.6,-10,1
17-Jun-12,14.2,7.1,0,6.3,1003.1,7.8,12,280,17,4.2,0,1726,13.575,1.3,1.7,0.6,0.6,-8.9,-1
18-Jun-12,16.6,3.8,0,0.1,1004.5,6.4,16,270,23,6.8,0,1890,13.875,1.3,1.7,0.2,0.2,-8.9,1
19-Jun-12,17,7.7,0,4.8,1006.1,7.1,13,130,19,11.6,0,2383,15.25,3.2,4.7,3.4,3.4,-5.2,-1
20-Jun-12,16.7,5,0,1.4,1003.7,6.9,17,120,21,9.3,0,2634,16.525,3.2,4.8,5.4,5.4,-2.8,1
